id,userName,text,profileUrl,avatarUrl,date
50417570281,ad.hi3515,Saya udah 2x coba daftar koq ndak adacemail yg masuk yaa,https://www.instagram.com/ad.hi3515/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=3yECqrWF0dkAX_XJg8r&edm=APwHDrQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfBc0Wt7kqUiB2H8lEb4bg1VQO8rZ5VLfXZXol7MJhAmPQ&oe=656D360F&_nc_sid=8809c9,2023/08/31 08:44:15
10150546172,maribelajar_id,"Bisa kak @samerdantasinulingga,  analisis kualitatif dengan power BI, dapat menggunakan text analysts, dan pengukuran feedback dari tamu dapat menggunakan sentiment analysis di power BI contohnya pengukuran feedback positif atau negatif. Untuk pembelajaran lebih jelasnya yuk daftar dan ikuti webinar Analisis data dengan Power Bi 😉. Kami tunggu kehadirannya kak",https://www.instagram.com/maribelajar_id/,https://instagram.fsoc1-2.fna.fbcdn.net/v/t51.2885-19/270083435_744498369844229_2500784757967146633_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=t0EGcGRL2pMAX_YZKTL&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBsKflmKEYwIrv2CdFC0f_dY3jRSMz7naHBkKfNgU60yw&oe=656C40B4&_nc_sid=0985b0,2023/08/31 15:20:10
10150546172,maribelajar_id,"Hi kak @ad.hi3515, mohon maaf atas ketidak nyamanannya. Apabila tidak masuk pada kotak masuk email, tim kami juga mengirimkan via whatsapp. Mohon untuk dapat diperiksa ya kak. Terima kasih 😉",https://www.instagram.com/maribelajar_id/,https://instagram.fsoc1-2.fna.fbcdn.net/v/t51.2885-19/270083435_744498369844229_2500784757967146633_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=t0EGcGRL2pMAX_YZKTL&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBsKflmKEYwIrv2CdFC0f_dY3jRSMz7naHBkKfNgU60yw&oe=656C40B4&_nc_sid=0985b0,2023/08/31 15:21:46
50417570281,ad.hi3515,Udah masuk di WA dan sy udah bayar,https://www.instagram.com/ad.hi3515/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=3yECqrWF0dkAX_XJg8r&edm=APwHDrQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfBc0Wt7kqUiB2H8lEb4bg1VQO8rZ5VLfXZXol7MJhAmPQ&oe=656D360F&_nc_sid=8809c9,2023/08/31 15:22:29
3735411546,samerdantasinulingga,"@maribelajar_id bagus wa saja biar intens dan betul betul, website webiste tak jelas. Ada wa nya??",https://www.instagram.com/samerdantasinulingga/,https://instagram.fsoc1-2.fna.fbcdn.net/v/t51.2885-19/327960936_1655309614910909_4242233157094159974_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=TCco0b4mxD4AX_aaDGu&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDGmaBOztcAq6iGhZBs9EruvO5yYNGAuffdS6wCm_bMiQ&oe=656D0BEF&_nc_sid=0985b0,2023/08/31 16:22:43
3686614438,doni.indraaa,Kpn ad lagi,https://www.instagram.com/doni.indraaa/,https://instagram.fsoc1-1.fna.fbcdn.net/v/t51.2885-19/85152314_342126816704964_7818730891395465216_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=PU26edWKA_EAX9E4SU3&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCTUw7CoqDWqwAyy_cNC2zWHBvMvLwXP9jVCT6KtMfYmA&oe=656BD132&_nc_sid=0985b0,2023/10/28 22:26:53
10150546172,maribelajar_id,"@doni.indraaa hi kak tunggu postingan kami selanjutnya ya, turn on notifications agar tidak terlewat 😉",https://www.instagram.com/maribelajar_id/,https://instagram.fsoc1-2.fna.fbcdn.net/v/t51.2885-19/270083435_744498369844229_2500784757967146633_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=t0EGcGRL2pMAX_YZKTL&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBsKflmKEYwIrv2CdFC0f_dY3jRSMz7naHBkKfNgU60yw&oe=656C40B4&_nc_sid=0985b0,2023/10/30 15:35:20
3535698371,duit.receh,😢,https://www.instagram.com/duit.receh/,https://instagram.fsoc1-1.fna.fbcdn.net/v/t51.2885-19/375065938_225984016762263_2047126407573217815_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=u0e5OKBKR-sAX8BPZEp&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCrXpeVQ3_Ez_PVUpMiQHvcipzEJDRdfDReUglSam0YYQ&oe=656D0896&_nc_sid=0985b0,2023/07/05 17:16:45
3535698371,duit.receh,Yah udh abis kuota aku,https://www.instagram.com/duit.receh/,https://instagram.fsoc1-1.fna.fbcdn.net/v/t51.2885-19/375065938_225984016762263_2047126407573217815_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=u0e5OKBKR-sAX8BPZEp&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCrXpeVQ3_Ez_PVUpMiQHvcipzEJDRdfDReUglSam0YYQ&oe=656D0896&_nc_sid=0985b0,2023/07/05 17:16:45
60522967024,risol.mayo.ku,dapet uang saku gak min?,https://www.instagram.com/risol.mayo.ku/,https://instagram.fsoc1-1.fna.fbcdn.net/v/t51.2885-19/362924122_585195910359062_447154810338265295_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=vcyPk8g7aBEAX9IQ6Su&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDIOrJQpWVRVZvoe9PGrcpiw890D3IvXfEd8ifNnqZltA&oe=656C69F6&_nc_sid=0985b0,2023/07/13 00:17:02
3691164680,aleisya01,"izin tanya min, untuk jadwal pembelajarannya bagaimana ya ?",https://www.instagram.com/aleisya01/,https://instagram.fsoc1-1.fna.fbcdn.net/v/t51.2885-19/133923021_864326434332386_3844271990186637759_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=McB7xWcfo1cAX_NunKW&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfAS1cFz9majlJ8WwOgGmdL9buSy7y0t3T1IUdBwx02Bjg&oe=656C45C6&_nc_sid=0985b0,2023/07/13 12:33:58
7355443408,andinipraa,Offering mitranya kira² tanggal berapa ya kak?,https://www.instagram.com/andinipraa/,https://instagram.fsoc1-2.fna.fbcdn.net/v/t51.2885-19/329423768_627497292527373_561463238035880096_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=znnqgrhg3ugAX-VeRKs&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfAWX4M9hGu8rVFzJWz7oHW-9GGFcYeFcx93dmDfmUiIxQ&oe=656C6B0D&_nc_sid=0985b0,2023/07/17 22:31:00
44791923989,yhxggg_xx,"Ini udah pengumuman belum ya?di status pendaftatanku belum berubah masih""sudah daftar""",https://www.instagram.com/yhxggg_xx/,https://instagram.fbkk12-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbkk12-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=3yECqrWF0dkAX8R2hsR&edm=AClPCLABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCfFbLK9DBtl1NxQRYf2j3L0VMN8925OfgJkltLWEPFog&oe=656D360F&_nc_sid=eec150,2023/07/18 18:04:56
44791923989,yhxggg_xx,"Ayok bismillah bisa maribelajar proses pendaftarankuu,biar bisa keterima disiniii",https://www.instagram.com/yhxggg_xx/,https://instagram.fbkk12-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbkk12-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=3yECqrWF0dkAX8R2hsR&edm=AClPCLABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCfFbLK9DBtl1NxQRYf2j3L0VMN8925OfgJkltLWEPFog&oe=656D360F&_nc_sid=eec150,2023/07/18 18:11:41
7223141562,jrbjrb658,Apakah sudah ada grup belajarnya kak?,https://www.instagram.com/jrbjrb658/,https://instagram.fsoc1-2.fna.fbcdn.net/v/t51.2885-19/289848845_3132162297035622_5051694833745642004_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=qCeOYZLXPKoAX9glmWn&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBKtbybAvytyDj15b-kLoHOrS5Noboc4jqokdFVfQCQsw&oe=656C3D1B&_nc_sid=0985b0,2023/07/20 13:59:06
6830264974,rikakusnia24,Ada  uang bantuan uang saku kak ?,https://www.instagram.com/rikakusnia24/,https://instagram.fsoc1-1.fna.fbcdn.net/v/t51.2885-19/331935025_1625861611185452_2643709835451040266_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsoc1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=IpcsnwcYmh0AX9ySs3E&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBqV6ax8qMQ8OJOJ7EmUrzF0cgZw2IgohqdrCXs3hLnhg&oe=656CC4F6&_nc_sid=0985b0,2023/07/20 23:47:44
5922437978,agusspresley,@jrbjrb658 lolos ga kak?,https://www.instagram.com/agusspresley/,https://instagram.fbkk12-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbkk12-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=3yECqrWF0dkAX8R2hsR&edm=AClPCLABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCfFbLK9DBtl1NxQRYf2j3L0VMN8925OfgJkltLWEPFog&oe=656D360F&_nc_sid=eec150,2023/07/21 21:42:01
1478680706,ikhwanzbkhi,@agusspresley lolos kak?,https://www.instagram.com/ikhwanzbkhi/,https://instagram.fbkk12-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbkk12-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=3yECqrWF0dkAX8R2hsR&edm=AClPCLABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCfFbLK9DBtl1NxQRYf2j3L0VMN8925OfgJkltLWEPFog&oe=656D360F&_nc_sid=eec150,2023/07/23 09:50:02
5922437978,agusspresley,@ikhwanzbkhi lolos bang,https://www.instagram.com/agusspresley/,https://instagram.fbkk12-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbkk12-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=3yECqrWF0dkAX8R2hsR&edm=AClPCLABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCfFbLK9DBtl1NxQRYf2j3L0VMN8925OfgJkltLWEPFog&oe=656D360F&_nc_sid=eec150,2023/07/23 10:55:30
1478680706,ikhwanzbkhi,@agusspresley ngambil apa bang?,https://www.instagram.com/ikhwanzbkhi/,https://instagram.fbkk12-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbkk12-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=3yECqrWF0dkAX8R2hsR&edm=AClPCLABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCfFbLK9DBtl1NxQRYf2j3L0VMN8925OfgJkltLWEPFog&oe=656D360F&_nc_sid=eec150,2023/07/23 13:22:14
